,Compounds,Smiles
2327,ProtacPd 168 1081.145,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOc2ccc(Nc3ncc(Br)c(NCCCN(C)C(=O)C4CCC4)n3)cc2)C(C)(C)C)cc1
2328,ProtacPd 587 1076.233,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(C(=O)/C=C/CN2CCN(CCNC(=O)CCCCn3cc(COCCC(=O)Nc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)nn3)CC2)C1
2329,ProtacPd 298 998.666,Cc1cc([C@H](C(=O)N2C[C@@H](O)C[C@@H]2C(=O)N[C@@H](CC(=O)N2CCC(N3CCC(C#Cc4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)CC3)CC2)c2ccccc2)C(C)C)on1
2330,ProtacPd 440 888.941,Cc1nc2c(F)cc(-c3nc(Nc4ccc(CN5CCN(c6cn(CCOCCNc7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)nn6)CC5)cn4)ncc3F)cc2n1C(C)C
2331,ProtacPd 701 1150.663,C=CC(=O)N1CCN(c2nc(NCCOCCOCCOCCc3cn(CCOCCOCCOCCC(=O)Nc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)nn3)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc23)CC1
2332,ProtacPd 588 966.073,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(C(=O)CCCNC(=O)CCCCn2cc(COCCC(=O)Nc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)nn2)C1
2333,ProtacPd 27 1329,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@@H](CCN5CCN(C(=O)CCCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1
2334,ProtacPd 385 1023.02,O=C(CCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCCCNC(=O)CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O
2335,ProtacPd 700 1032.531,C=CC(=O)N1CCN(c2nc(NCCCc3cn(CCOCCOCCOCCC(=O)Nc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)nn3)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc23)CC1
2336,ProtacPd 408 909.061,C=CC(=O)N1C[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C[C@H]1C(=O)NCCCCCCCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
2337,ProtacPd 834 1059.889,O=C([C@H]1N(C([C@H](NC(CCCCCCCCCCCCCCC(NC2=CC=CC(SC3=NC=C(N4CCC(CC4)(N)C)N=C3N)=C2Cl)=O)=O)C(C)(C)C)=O)C[C@H](O)C1)N[C@H](C5=CC=C(C6=C(C)N=CS6)C=C5)C
2338,ProtacPd 62 1279.331,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C(=O)CCCCCCCCCNC(=O)c6ccc(NC(=O)[C@@H]7N[C@@H](CC(C)(C)C)[C@](C#N)(c8ccc(Cl)cc8F)[C@H]7c7cccc(Cl)c7F)c(OC)c6)CC5)cc4OC)nc32)c1
2339,ProtacPd 310 994.428,Cc1cc([C@H](C(=O)N2C[C@@H](O)C[C@@H]2C(=O)N[C@@H](CC(=O)N2CCC(C#Cc3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)c2ccc(Br)cc2)C(C)C)on1
2340,ProtacPd 301 970.612,Cc1cc([C@H](C(=O)N2C[C@@H](O)C[C@@H]2C(=O)N[C@@H](CC(=O)N2CC(N3CCC(C#Cc4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)CC3)C2)c2ccccc2)C(C)C)on1
2341,ProtacPd 295 1077.562,Cc1cc([C@H](C(=O)N2C[C@@H](O)C[C@@H]2C(=O)N[C@@H](CC(=O)N2CCC(N3CCC(C#Cc4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)CC3)CC2)c2ccc(Br)cc2)C(C)C)on1
2342,ProtacPd 170 1105.255,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCOCCCCOCCCCOc2ccc(Nc3ncc(Br)c(NCCCN(C)C(=O)C4CCC4)n3)cc2)C(C)(C)C)cc1
2343,ProtacPd 63 1251.277,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C(=O)CCCCCCCNC(=O)c6ccc(NC(=O)[C@@H]7N[C@@H](CC(C)(C)C)[C@](C#N)(c8ccc(Cl)cc8F)[C@H]7c7cccc(Cl)c7F)c(OC)c6)CC5)cc4OC)nc32)c1
2344,ProtacPd 71 1010.235,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(CCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCc6ccc(-c7scnc7C)cc6)C(C)(C)C)CC5)cc4OC)nc32)c1
2345,ProtacPd 481 764.748,COc1c(O)cc(O)c2c(=O)cc(-c3ccc(OCc4cn(CCCCCCC(=O)Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)nn4)cc3)oc12
2346,ProtacPd 1041 716.625,O=P([O-])(NCCCCCC(NC1=CC=CC2=C1CN(C(CC3)C(NC3=O)=O)C2=O)=O)OC[C@@H]4O[C@H](N5C=NC6=C5N=C(N)NC6=O)[C@@H](O)[C@H]4O
2347,ProtacPd 779 1067.113,O=C(C1=C2C(OCCOCCOCCOCCOCCOC/C=C\C(N3C[C@H](N(CC3)C4=NC(N(C5=C4C=C(C(C6=C(C=CC=C6F)O)=N5)F)C7=C(C=CN=C7C(C)C)C)=O)C)=O)=CC=C1)N(C(C(N8)=O)CCC8=O)C2=O
2348,ProtacPd 823 1046.806,O=C(N[C@@H](C)C1=CC=C(C=C1)C2=C(N=CS2)C)[C@H]3N(C[C@@H](C3)O)C([C@@H](C(C)(C)C)NC(CCCCCCCCCNC(CC(NC4=CC=CC(SC5=NC=C(N=C5N)N6CCC(C)(CC6)N)=C4Cl)=O)=O)=O)=O
2349,ProtacPd 482 778.775,COc1c(O)cc(O)c2c(=O)cc(-c3ccc(OCc4cn(CCCCCCCC(=O)Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)nn4)cc3)oc12
2350,ProtacPd 26 1314.973,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@@H](CCN5CCN(C(=O)CCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1
2351,ProtacPd 60 1136.434,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C(=O)CCCCCCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCc6ccc(-c7scnc7C)cc6)C(C)(C)C)CC5)cc4OC)nc32)c1
2352,ProtacPd 470 1102.319,Cc1cc(C(C(=O)N2C[C@H](O)CC2C(=O)NC(CC(=O)N2CCC(N3CCC(C#Cc4ccc(N5C(=S)N(c6ccc(C#N)c(C(F)(F)F)c6)C(=O)C5(C)C)cc4)CC3)CC2)c2ccc(-c3scnc3C)cc2)C(C)C)on1
2353,ProtacPd 810 1068.905,O=C(CCC1N(C(C2=C3C=CC=C2NC(COCCOCCOCCOCCOCCOCCOCCOCCOCCNCCNC4=NON=C4/C(NC5=CC(Br)=C(C=C5)F)=N/O)=O)=O)C3=O)NC1=O
2354,ProtacPd 991 949.93,O=C(C1=CN(CCOCCOCCNC2=CC=CC(C(N3C(CC4)C(NC4=O)=O)=O)=C2C3=O)N=N1)NC5=CC=C(NC6=NC(NCC7=CC=CN=C7N(C)S(=O)(C)=O)=NC=C6C(F)(F)F)C=C5
2355,ProtacPd 847 1135.417,O=C(NCC1=CC=C(C2=C(C)N=CS2)C=C1)[C@H]3N(C([C@H](C(C)(C)C)NC(COCCOCCOCCOCCOCC(N[C@H](C(C)(C)C)C(N4[C@H](C[C@H](O)C4)C(NCC5=CC=C(C6=C(C)N=CS6)C=C5)=O)=O)=O)=O)=O)C[C@H](O)C3
2356,ProtacPd 1214 653.692,O=C1N(C2CCC(NC2=O)=O)C(C3=C(NCCCCCCCC(NC(C=C4)=CC=C4N5CC6=CC=C(O)C=C6OC5=O)=O)C=CC=C31)=O
2357,ProtacPd 181 1082.301,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCCOCCCOc2ccc(Nc3ncc(C(F)(F)F)c(NCCCN(C)C(=O)C4CCC4)n3)cc2)C(C)(C)C)cc1
2358,ProtacPd 1058 968.921,O=C1NC(N)=NC2=C1N=CN2[C@H]3O[C@@H](COP(OP(NCCCCCC(N[C@@H](C(C)(C)C)C(N4C(C(NCC5=CC=C(C6=C(C)N=CS6)C=C5)=O)C[C@H](O)C4)=O)=O)(O)=O)(O)=O)[C@H](O)[C@@H]3O
2359,ProtacPd 354 988.703,CC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)SCCCOCCCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21
2360,ProtacPd 1050 887.69,O=C(NC1=CC=CC2=C1CN(C(CC3)C(NC3=O)=O)C2=O)CCOCCOCCOCCNP(OP(OC[C@@H]4O[C@H](N5C=NC6=C5N=C(N)NC6=O)[C@@H](O)[C@H]4O)(O)=O)(O)=O
2361,ProtacPd 1131 1542.365,O=C(C1=CC=C(C=C1)N2CCN(CC2)CC3=C(CCC(C)(C3)C)C4=CC=C(C=C4)Cl)NS(=O)(C5=CC=C(C(S(=O)(C(F)(F)F)=O)=C5)N[C@@H](CSC6=CC=CC=C6)CCN7CCN(CC7)C(CCCCCOC8=CC=C9C(CCC[C@H]9NC([C@H]%10C(C)(C)C[C@@]([H])(OCC[C@H]%11NC([C@@H](C)NC)=O)N%10C%11=O)=O)=C8)=O)=O
2362,ProtacPd 1129 1514.311,O=C(C1=CC=C(C=C1)N2CCN(CC2)CC3=C(CCC(C)(C3)C)C4=CC=C(C=C4)Cl)NS(=O)(C5=CC=C(C(S(=O)(C(F)(F)F)=O)=C5)N[C@@H](CSC6=CC=CC=C6)CCN7CCN(CC7)C(CCCOC8=CC=C9C(CCC[C@H]9NC([C@H]%10C(C)(C)C[C@@]([H])(OCC[C@H]%11NC([C@@H](C)NC)=O)N%10C%11=O)=O)=C8)=O)=O
2363,ProtacPd 828 1102.914,O=C(N[C@@H](C)C1=CC=C(C=C1)C2=C(N=CS2)C)[C@H]3N(C[C@@H](C3)O)C([C@@H](C(C)(C)C)NC(CCCCCCCCCCCNC(CCCC(NC4=CC=CC(SC5=NC=C(N=C5N)N6CCC(C)(CC6)N)=C4Cl)=O)=O)=O)=O
2364,ProtacPd 395 932.935,NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@H]2CCCN(C(=O)OCCOCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N
2365,ProtacPd 561 748.767,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(CC(=O)NCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)c2)c(OC)c1
2366,ProtacPd 66 1080.326,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C(=O)CCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCc6ccc(-c7scnc7C)cc6)C(C)(C)C)CC5)cc4OC)nc32)c1
2367,ProtacPd 61 1122.451,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(CCCCCCCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCc6ccc(-c7scnc7C)cc6)C(C)(C)C)CC5)cc4OC)nc32)c1
2368,ProtacPd 48 1231.883,CN(CCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)CC[C@@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CCC(C)(C)C4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F
2369,ProtacPd 37 1404.067,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@@H](CCN5CCN(C(=O)NCCOCCOCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1
2370,ProtacPd 178 1032.294,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCCOCCCOc2ccc(Nc3ncc(F)c(NCCCN(C)C(=O)C4CCC4)n3)cc2)C(C)(C)C)cc1
2371,ProtacPd 559 850.934,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CCOCCOCCONc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cn3)nc2n(C2CCCC2)c1=O
2372,ProtacPd 477 683.67,COc1c(O)cc(O)c2c(=O)cc(-c3ccc(OCCCCCCC(=O)Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)oc12
2373,ProtacPd 807 804.587,O=C(CCC1N(C(C2=C3C=CC=C2NC(COCCOCCOCCNCCNC4=NON=C4/C(NC5=CC(Br)=C(C=C5)F)=N/O)=O)=O)C3=O)NC1=O
2374,ProtacPd 393 888.882,NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@H]2CCCN(C(=O)OCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N
2375,ProtacPd 516 865.869,COc1cc(/C=C(\C#N)C(=O)NCCOCCOCCNC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](O)[C@H](N)Cc2ccccc2)ccc1OCc1ccc(C(F)(F)F)cc1C(F)(F)F
2376,ProtacPd 195 949.043,COc1cc(C=C2SC(=O)N(CCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)C2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F
2377,ProtacPd 1126 1727.548,O=C(C1=CC=C(C=C1)N2CCN(CC2)CC3=C(CCC(C)(C3)C)C4=CC=C(C=C4)Cl)NS(=O)(C5=CC=C(C(S(=O)(C(F)(F)F)=O)=C5)N[C@@H](CSC6=CC=CC=C6)CCN7CCN(CC7)C(CCCN8N=NC(COCCOCCOCCOC9=CC=C%10C(CCC[C@H]%10NC([C@H]%11C(C)(C)C[C@@]([H])(OCC[C@H]%12NC([C@@H](C)NC)=O)N%11C%12=O)=O)=C9)=C8)=O)=O
2378,ProtacPd 1049 797.612,O=C1NC(N)=NC2=C1N=CN2[C@H]3O[C@@H](COP(OP(NCCCCCC(NC4=CC=CC5=C4CN(C(CC6)C(NC6=O)=O)C5=O)=O)(O)=O)(O)=O)[C@H](O)[C@@H]3O
2379,ProtacPd 499 928.997,COc1cc(/C=C(\C#N)C(=O)NCCCCN[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)ccc1OCc1ccc(C(F)(F)F)cc1C(F)(F)F
2380,ProtacPd 352 944.65,CC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)SCCCCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21
2381,ProtacPd 314 1050.31,CCN(CCOCCOCCOCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](C)c1ccc(-c2scnc2C)cc1)C(C)(C)C)CCOc1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1
2382,ProtacPd 816 948.617,O=C(N[C@@H](C)C1=CC=C(C=C1)C2=C(N=CS2)C)[C@H]3N(C[C@@H](C3)O)C([C@@H](C(C)(C)C)NC(CCNC(CC(NC4=CC=CC(SC5=NC=C(N=C5N)N6CCC(C)(CC6)N)=C4Cl)=O)=O)=O)=O
2383,ProtacPd 738 1175.11,FC1=CC(I)=CC=C1NC(N2C)=C(NS(C3=CC=C(OCC(NCCOCOCOCC(N[C@@H](C(C)(C)C)C(N4C[C@H](O)C[C@H]4C(N[C@H](C5=CC=C(C6=C(C)N=CS6)C=C5)C)=O)=O)=O)=O)C=C3)(=O)=O)C=C(C)C2=O
2384,ProtacPd 500 943.024,COc1cc(/C=C(\C#N)C(=O)NCCCCCN[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)ccc1OCc1ccc(C(F)(F)F)cc1C(F)(F)F
2385,ProtacPd 757 757.764,CC1=NOC(C)=C1C2=CC=C3C(C(C4=CC=CC=C4)N(CC5=CN(COCC(NC6=C7C(C(N(C8CCC(NC8=O)=O)C7=O)=O)=CC=C6)=O)N=N5)C(N3C)=O)=C2
2386,ProtacPd 39 1316.989,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@@H](CCN5CCN(CCOCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1
2387,ProtacPd 308 933.522,Cc1cc([C@H](C(=O)N2C[C@@H](O)C[C@@H]2C(=O)N[C@@H](CC(=O)N2CCC(C#Cc3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)c2ccc(F)cc2)C(C)C)on1
2388,ProtacPd 759 861.913,CC1=NOC(C)=C1C2=CC=C3C(C(C4=CC=CC=C4)N(CC5=CN(CCOCOCOCCOCC(NC6=C7C(C(N(C8CCC(NC8=O)=O)C7)=O)=CC=C6)=O)N=N5)C(N3C)=O)=C2
2389,ProtacPd 891 847.358,O=C(NCCNC(COC1=CC=C(/N=N/C2=CC=CC3=C2CN(C(CC4)C(NC4=O)=O)C3=O)C=C1)=O)C[C@@H]5C6=NN=C(C)N6C7=C(C(C)=C(C)S7)C(C8=CC=C(Cl)C=C8)=N5
2390,ProtacPd 1043 830.788,O[C@H]1[C@@H](O[C@@H]([C@H]1O)N2C3=C(C(NC(N)=N3)=O)[N+](CC4=CC=C(F)C=C4)=C2)COP(O)(NCCCCCC(N[C@H](CCC=C56)C6CN([C@@H](CC7)C(NC7=O)=O)C5=O)=O)=O
2391,ProtacPd 1020 834.071,CN(C(CCCCNC(CCNC([C@H](CC(C)C)NC([C@@H](O)[C@@H](CC1=CC=CC=C1)N)=O)=O)=O)=O)CCOC(C=C2)=CC=C2/C(C(C=C3)=CC=C3O)=C(CC)\C4=CC=CC=C4
2392,ProtacPd 355 988.703,CC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)SCCCCOCCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21
2393,ProtacPd 850 1179.47,O=C(NCC1=CC=C(C2=C(C)N=CS2)C=C1)[C@@H]3N(C([C@@H](C(C)(C)C)NC(COCCOCCOCCOCCOCCOC4=C(CNC([C@H]5N(C([C@H](C(C)(C)C)NC(C)=O)=O)C[C@H](O)C5)=O)C=CC(C6=C(C)N=CS6)=C4)=O)=O)C[C@@H](O)C3
2394,ProtacPd 743 970.053,O=C(/C(C#N)=C/CCCCOCCOCCOCCOCCOC1=CC=CC(C(N2C3CCC(NC3=O)=O)=O)=C1C2=O)N4CCC[C@@H](C4)N5C6=C(C(C7=CC=C(C=C7)OC8=CC=CC=C8)=N5)C(N)=NC=N6
2395,ProtacPd 762 875.896,CC1=NOC(C)=C1C2=CC=C3C(C(C4=CC=CC=C4)N(CC5=CN(CCOCOCOCCOCC(NC6=C7C(C(N(C8CCC(NC8=O)=O)C7=O)=O)=CC=C6)=O)N=N5)C(N3C)=O)=C2
2396,ProtacPd 506 1033.102,COc1cc(/C=C(\C#N)C(=O)NCCOCCOCCOCCN[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)ccc1OCc1ccc(C(F)(F)F)cc1C(F)(F)F
2397,ProtacPd 853 758.151,O=C(C1=CC=C2C(N=C(NC3=CC=CC(Cl)=C3)C4=C2C=NC=C4)=C1)OCCC5=CN(N=N5)CC(NC6=CC=CC7=C6C(N(C7=O)C8CCC(NC8=O)=O)=O)=O
2398,ProtacPd 235 1107.388,COc1ccc(-c2cn(C)c(=O)c3cc(C(=N)NC4CCS(=O)(=O)CC4)sc23)cc1OCC(=O)NCCOCCOCCOCCN[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C
2399,ProtacPd 309 949.977,Cc1cc([C@H](C(=O)N2C[C@@H](O)C[C@@H]2C(=O)N[C@@H](CC(=O)N2CCC(C#Cc3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)c2ccc(Cl)cc2)C(C)C)on1
2400,ProtacPd 311 940.542,Cc1cc([C@H](C(=O)N2C[C@@H](O)C[C@@H]2C(=O)N[C@@H](CC(=O)N2CCC(C#Cc3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)c2ccc(C#N)cc2)C(C)C)on1
2401,ProtacPd 1069 892.841,O=C1N(C(CC2)C(NC2=O)=O)C(C3=C1C=CC=C3NCC(N4CCN(C(N5C(C6=CC=C(Cl)C=C6)C(C7=CC=C(Cl)C=C7)N=C5C8=CC=C(C(C)(C)C)C=C8OCC)=O)CC4)=O)=O
2402,ProtacPd 56 979.108,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C(=O)CCCCCCCCCCC(=O)Nc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)cc4OC)nc32)c1
2403,ProtacPd 585 1222.547,CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H](NC(=O)COCCOCCOCCOCCN2CCN(C/C=C/C(=O)N3CCC[C@@H](n4nc(-c5ccc(-c6ccccc6)cc5)c5c(N)ncnc54)C3)CC2)C[C@H]1C(=O)N[C@@H]1CCCc2ccccc21)C1CCCCC1
2404,ProtacPd 312 939.554,C#Cc1ccc([C@H](CC(=O)N2CCC(C#Cc3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)NC(=O)[C@H]2C[C@H](O)CN2C(=O)[C@@H](c2cc(C)no2)C(C)C)cc1
2405,ProtacPd 293 1022.688,C#Cc1ccc([C@H](CC(=O)N2CCC(N3CCC(C#Cc4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)CC3)CC2)NC(=O)[C@H]2C[C@H](O)CN2C(=O)[C@@H](c2cc(C)no2)C(C)C)cc1
2406,ProtacPd 64 1223.223,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C(=O)CCCCCNC(=O)c6ccc(NC(=O)[C@@H]7N[C@@H](CC(C)(C)C)[C@](C#N)(c8ccc(Cl)cc8F)[C@H]7c7cccc(Cl)c7F)c(OC)c6)CC5)cc4OC)nc32)c1
2407,ProtacPd 832 1101.93,O=C([C@H]1N(C([C@H](NC(CCCCCCCCCCN2CCN(CC2)CC(NC3=CC=CC(SC4=NC=C(N5CCC(CC5)(N)C)N=C4N)=C3Cl)=O)=O)C(C)(C)C)=O)C[C@H](O)C1)N[C@H](C6=CC=C(C7=C(C)N=CS7)C=C6)C
2408,ProtacPd 30 1371.081,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@@H](CCN5CCN(C(=O)CCCCCCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1
2409,ProtacPd 53 1305.962,CN(CCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)CC[C@@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CCC(C)(C)C4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F
2410,ProtacPd 303 946.59,Cc1cc([C@H](C(=O)N2C[C@@H](O)C[C@@H]2C(=O)N[C@@H](CC(=O)N2CCC(C3CN(c4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)C3)CC2)c2ccccc2)C(C)C)on1
2411,ProtacPd 1120 1688.532,O=C(C1=CC=C(C=C1)N2CCN(CC2)CC3=C(CCC(C)(C3)C)C4=CC=C(C=C4)Cl)NS(=O)(C5=CC=C(C(S(=O)(C(F)(F)F)=O)=C5)N[C@@H](CSC6=CC=CC=C6)CCN7CCN(CC7)C(COCCOCCOCCOCCOC8=CC=CC(C(C9=CSC([C@H]%10N(CCC%10)C([C@H](NC([C@H](C)NC)=O)C%11CCCCC%11)=O)=N9)=O)=C8)=O)=O
2412,ProtacPd 736 1173.138,FC1=CC(I)=CC=C1NC(N2C)=C(NS(C3=CC=C(CCC(NCCOCOCOCC(N[C@@H](C(C)(C)C)C(N4C[C@H](O)C[C@H]4C(N[C@H](C5=CC=C(C6=C(C)N=CS6)C=C5)C)=O)=O)=O)=O)C=C3)(=O)=O)C=C(C)C2=O
2413,ProtacPd 1010 1097.378,O=C(C(C1=CC=CC=C1)N(C2=O)CC3=C2C=C(C=C3)C4=CN=C(C=C4)N5CCN(CCOCCOCCC(N[C@@H](C(C)(C)C)C(N(C[C@@H](C6)O)[C@@H]6C(N[C@@H](C)C7=CC=C(C=C7)C8=C(N=CS8)C)=O)=O)=O)CC5)NC9=NC=CS9
2414,ProtacPd 764 716.755,O=C(C(CC1)N(C2=O)C(C(C2=CC=C3)=C3NCCOCCOCCOC(C=C4)=CC=C4NC5=NC(NC6=CC7=C(C=CC=C7)C=N6)=CC=N5)=O)NC1=O
